RowOrder,DocNo,DocDate,Rff,RefNo,Status,TaxType,IsNotify,RcvDate,CompleteDate,PayType,ApID,ApName,Credit,DueDate,TotalAmt,DiscountText,DiscountAmt,BefoeTaxAmt,TaxAmt,TaxRate,NetAmt,RemainAmt,Description,CreateBy,CreateDate,CancelBy,CancelDate,AddID,AddDate,EditID,EditDate
3544,PO5520946,2020-12-10 10:42:00.000,NULL,PR63120044,5,1,0,2020-12-10 00:00:00.000,2020-12-16 19:59:59.000,2,S10,เอส.ซี.สตีล โปรดักส์ จำกัด,60,NULL,402026.31,,0,402026.31,0,0,402026.31,402026.31,"Stock,PR63120044",NIDNOI,2020-12-10 11:09:03.767,NULL,NULL,NIDNOI,2020-12-10 11:09:03.767,sysupdate,2020-12-16 19:59:58.990
3542,PO5520944,2020-12-09 16:44:00.000,NULL,PR63120042,5,1,0,2020-12-09 00:00:00.000,2020-12-12 19:51:10.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,421505,,0,421505,0,0,421505,421505,"Stock,PR63120042",NIDNOI,2020-12-09 16:52:04.967,NULL,NULL,NIDNOI,2020-12-09 16:52:04.967,sysupdate,2020-12-12 19:51:10.213
3543,PO5520945,2020-12-09 15:48:00.000,NULL,PR63120041,5,1,0,2020-12-09 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,2704,,0,2704,0,0,2704,2704,"5643240,PR63120041",NIDNOI,2020-12-09 16:52:18.807,NULL,NULL,NIDNOI,2020-12-09 16:52:18.807,sysupdate,2020-12-11 19:45:57.400
3541,PO5520943,2020-12-09 14:06:00.000,NULL,PR63120040,5,1,0,2020-12-09 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,1958,,0,1958,0,0,1958,1958,"5643228,PR63120040",Palm,2020-12-09 16:41:35.710,NULL,NULL,Palm,2020-12-09 16:41:35.710,sysupdate,2020-12-11 19:45:57.387
3540,PO5520942,2020-12-09 12:47:00.000,NULL,PR63120039,5,1,0,2020-12-09 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,598400,,0,598400,0,0,598400,598400,"Stock,PR63120039",NIDNOI,2020-12-09 13:43:36.240,NULL,NULL,NIDNOI,2020-12-09 13:43:36.240,sysupdate,2020-12-12 19:51:10.170
3539,PO5520941,2020-12-09 12:29:00.000,NULL,PR63120038,5,1,0,2020-12-09 00:00:00.000,2020-12-19 19:54:38.000,2,S11,สุขสวัสดิ์ไม้อัดไทย จำกัด,60,NULL,78000,,0,78000,0,0,78000,78000,"Stock,PR63120038",NIDNOI,2020-12-09 13:43:24.983,NULL,NULL,NIDNOI,2020-12-09 13:43:24.983,sysupdate,2020-12-15 19:58:52.640
3538,PO5520940,2020-12-09 12:24:00.000,NULL,PR63120037,5,1,0,2020-12-09 00:00:00.000,2020-12-11 19:45:57.000,2,S10,เอส.ซี.สตีล โปรดักส์ จำกัด,60,NULL,387678.12,,0,387678.12,0,0,387678.12,387678.12,"Stock,PR63120037",NIDNOI,2020-12-09 12:32:09.650,NULL,NULL,NIDNOI,2020-12-09 12:32:09.650,sysupdate,2020-12-11 19:45:57.363
3537,PO5520939,2020-12-09 11:39:00.000,NULL,PR63120036,5,1,0,2020-12-09 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,1700,,0,1700,0,0,1700,1700,"5643217,PR63120036",NIDNOI,2020-12-09 12:32:02.120,NULL,NULL,NIDNOI,2020-12-09 12:32:02.120,sysupdate,2020-12-14 19:53:41.020
3536,PO5520938,2020-12-09 11:27:00.000,NULL,PR63120035,5,1,0,2020-12-09 00:00:00.000,2020-12-18 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,5200.2,,0,5200.2,0,0,5200.2,5200.2,"5643212,PR63120035",NIDNOI,2020-12-09 12:31:53.633,NULL,NULL,NIDNOI,2020-12-09 12:31:53.633,sysupdate,2020-12-18 10:05:47.790
3535,PO5520937,2020-12-09 11:14:00.000,NULL,PR63120034,1,1,1,2020-12-09 00:00:00.000,NULL,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,18889.78,,0,18889.78,0,0,18889.78,18889.78,"Stock,PR63120034",NIDNOI,2020-12-09 12:31:47.753,NULL,NULL,NIDNOI,2020-12-09 12:31:47.753,sysupdate,2020-12-09 12:47:00.127
3534,PO5520936,2020-12-09 11:01:30.000,NULL,,5,1,0,2020-12-09 00:00:00.000,2020-12-19 19:54:38.000,2,S13,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),60,NULL,859338.26,,0,859338.26,0,0,859338.26,859338.26,"สต๊อก,PR63120032",PUR,2020-12-09 11:01:30.000,NULL,NULL,sysinsert,2020-12-09 11:01:30.690,sysupdate,2020-12-15 15:25:56.577
3533,PO5520935,2020-12-08 16:37:00.000,NULL,PR63120031,99,1,0,2020-12-08 00:00:00.000,NULL,2,J11,จรัสรุ่งโรจน์ จำกัด,30,NULL,0,,0,0,0,0,0,0,"สต๊อก,PR63120031",Palm,2020-12-08 16:53:26.570,NULL,NULL,Palm,2020-12-08 16:53:26.570,sysupdate,2020-12-15 19:58:52.627
3532,PO5520934,2020-12-08 13:42:00.000,NULL,PR63120030,5,1,0,2020-12-08 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,39390,,0,39390,0,0,39390,39390,"5643173,PR63120030",Palm,2020-12-08 15:53:20.863,NULL,NULL,Palm,2020-12-08 15:53:20.863,sysupdate,2020-12-17 19:50:25.207
3531,PO5520933,2020-12-08 09:24:00.000,NULL,PR63120029,5,1,0,2020-12-08 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,7140,,0,7140,0,0,7140,7140,"5643135,PR63120029",NIDNOI,2020-12-08 10:03:52.263,NULL,NULL,NIDNOI,2020-12-08 10:03:52.263,sysupdate,2020-12-08 19:45:43.137
3530,PO5520932,2020-12-08 09:03:00.000,NULL,PR63120028,5,1,0,2020-12-08 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,128281.5,,0,128281.5,0,0,128281.5,128281.5,"5643136,PR63120028",NIDNOI,2020-12-08 10:03:43.940,NULL,NULL,NIDNOI,2020-12-08 10:03:43.940,sysupdate,2020-12-09 19:50:36.723
3527,PO5520929,2020-12-07 15:46:00.000,NULL,PR63120027,5,1,0,2020-12-07 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,74980,,0,74980,0,0,74980,74980,"5643115/5643116,PR63120027",NIDNOI,2020-12-07 16:16:57.343,NULL,NULL,NIDNOI,2020-12-07 16:16:57.343,sysupdate,2020-12-09 19:50:36.697
3529,PO5520931,2020-12-07 15:11:00.000,NULL,PR63120026,5,1,0,2020-12-07 00:00:00.000,2020-12-19 19:54:38.000,2,S13,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),90,NULL,380597.4,,0,380597.4,0,0,380597.4,380597.4,"สต๊อก,PR63120026",Palm,2020-12-07 16:51:55.287,NULL,NULL,Palm,2020-12-07 16:51:55.287,sysupdate,2020-12-11 19:45:57.270
3528,PO5520930,2020-12-07 14:03:00.000,NULL,PR63120025,5,1,0,2020-12-07 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,23850,,0,23850,0,0,23850,23850,"Stock,PR63120025",NIDNOI,2020-12-07 16:19:02.077,NULL,NULL,NIDNOI,2020-12-07 16:19:02.077,sysupdate,2020-12-14 13:34:32.623
3525,PO5520927,2020-12-07 13:11:00.000,NULL,PR63120024,5,1,0,2020-12-07 00:00:00.000,2020-12-22 00:00:00.000,2,H03,เหรียญชัยซีเมนต์บล๊อก,30,NULL,15150,,0,15150,0,0,15150,15150,"5643098,PR63120024",NIDNOI,2020-12-07 13:19:23.993,NULL,NULL,NIDNOI,2020-12-07 13:19:23.993,sysupdate,2020-12-24 15:28:05.080
3526,PO5520928,2020-12-07 10:38:00.000,NULL,PR63120023,5,1,0,2020-12-07 00:00:00.000,2020-12-24 19:45:41.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,10000,,0,10000,0,0,10700,10700,"สต๊อก,PR63120023",Palm,2020-12-07 13:37:32.870,NULL,NULL,Palm,2020-12-07 13:37:32.870,sysupdate,2020-12-24 19:45:41.213
3524,PO5520926,2020-12-07 08:20:00.000,NULL,PR63120022,5,1,0,2020-12-07 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,8222.5,,0,8222.5,0,0,8222.5,8222.5,"5643046,PR63120022",NIDNOI,2020-12-07 09:35:10.157,NULL,NULL,NIDNOI,2020-12-07 09:35:10.157,sysupdate,2020-12-07 19:55:45.207
3522,PO5520924,2020-12-04 16:46:00.000,NULL,PR63120021,5,1,0,2020-12-04 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,10721,,0,10721,0,0,10721,10721,"5643038,PR63120021",NIDNOI,2020-12-07 08:12:14.877,NULL,NULL,NIDNOI,2020-12-07 08:12:14.877,sysupdate,2020-12-09 14:02:24.087
3523,PO5520925,2020-12-04 15:50:00.000,NULL,PR63120020,5,1,0,2020-12-04 00:00:00.000,2020-12-18 19:54:46.000,2,S13,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),90,NULL,820756,,0,820756,0,0,820756,820756,"สต๊อก,PR63120020",Palm,2020-12-07 09:10:34.597,NULL,NULL,Palm,2020-12-07 09:10:34.597,sysupdate,2020-12-18 19:54:46.617
3521,PO5520923,2020-12-04 14:32:00.000,NULL,PR63120019,5,1,0,2020-12-04 00:00:00.000,2020-12-22 19:50:43.000,2,H03,เหรียญชัยซีเมนต์บล๊อก,30,NULL,7490,,0,7490,0,0,7490,7490,"5643016,PR63120019",NIDNOI,2020-12-04 14:47:45.060,NULL,NULL,NIDNOI,2020-12-04 14:47:45.060,sysupdate,2020-12-22 19:50:43.457
3520,PO5520922,2020-12-04 13:56:00.000,NULL,PR63120018,1,1,1,2020-12-04 00:00:00.000,NULL,2,S13,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),90,NULL,1692771.6,,0,1692771.6,0,0,1692771.6,1692771.6,"สต๊อก,PR63120018",Palm,2020-12-04 14:44:28.940,NULL,NULL,Palm,2020-12-04 14:44:28.940,sysupdate,2020-12-18 09:50:44.553
3519,PO5520921,2020-12-04 13:51:00.000,NULL,PR63120017,5,1,0,2020-12-04 00:00:00.000,2020-12-16 19:59:59.000,2,J11,จรัสรุ่งโรจน์ จำกัด,30,NULL,393360,,0,393360,0,0,393360,393360,"Stock,PR63120017",NIDNOI,2020-12-04 14:44:13.473,NULL,NULL,NIDNOI,2020-12-04 14:44:13.473,sysupdate,2020-12-08 19:45:43.103
3517,PO5520919,2020-12-04 11:40:00.000,NULL,PR63120016,5,1,0,2020-12-04 00:00:00.000,2020-12-07 19:55:45.000,2,K14,เค.ที.เอ็ม  สตีล จำกัด,30,NULL,4317.75700934579,,0,4317.75700934579,0,0,4620,4620,"5642993,PR63120016",Palm,2020-12-04 11:44:06.660,NULL,NULL,Palm,2020-12-04 11:44:06.660,sysupdate,2020-12-07 19:55:45.130
3518,PO5520920,2020-12-04 09:31:00.000,NULL,PR63120015,5,1,0,2020-12-04 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,14439.2523364486,,0,14439.2523364486,0,0,15450,15450,"Stock,PR63120015",NIDNOI,2020-12-04 11:44:52.490,NULL,NULL,NIDNOI,2020-12-04 11:44:52.490,sysupdate,2020-12-07 19:55:45.143
3516,PO5520918,2020-12-03 12:59:00.000,NULL,PR63120014,5,1,0,2020-12-03 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,558200,,0,558200,0,0,558200,558200,"Stock,PR63120014",NIDNOI,2020-12-03 13:44:06.773,NULL,NULL,NIDNOI,2020-12-03 13:44:06.773,sysupdate,2020-12-07 19:55:45.117
3515,PO5520917,2020-12-03 10:52:00.000,NULL,PR63120013,5,1,0,2020-12-03 00:00:00.000,2020-12-19 19:54:38.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,53277.44,,0,53277.44,0,0,53277.44,53277.44,"Stock,PR63120013",NIDNOI,2020-12-03 13:41:15.837,NULL,NULL,NIDNOI,2020-12-03 13:41:15.837,sysupdate,2020-12-15 19:58:52.620
3514,PO5520916,2020-12-03 10:10:00.000,NULL,PR63120012,5,1,0,2020-12-03 00:00:00.000,2020-12-12 19:51:10.000,2,C16,ซีซีเอส ไม้อัดไทย จำกัด,60,NULL,252250,,0,252250,0,0,252250,252250,"Stock,PR63120012",NIDNOI,2020-12-03 10:26:52.883,NULL,NULL,NIDNOI,2020-12-03 10:26:52.883,sysupdate,2020-12-12 19:51:10.150
3513,PO5520915,2020-12-03 09:51:00.000,NULL,PR63120011,1,1,1,2020-12-03 00:00:00.000,NULL,2,N10,นัท สตีล จำกัด,30,NULL,279725,,0,279725,0,0,279725,279725,"Stock,PR63120011",NIDNOI,2020-12-03 10:26:44.177,NULL,NULL,NIDNOI,2020-12-03 10:26:44.177,sysupdate,2020-12-07 19:55:45.090
3512,PO5520914,2020-12-03 09:43:00.000,NULL,PR63120010,5,1,0,2020-12-03 00:00:00.000,2020-12-17 19:50:25.000,2,K22,คลังไวร์เมชขอนแก่น จำกัด (สำนักงานใหญ่),30,NULL,176940,,0,176940,0,0,176940,176940,"Stock,PR63120010",NIDNOI,2020-12-03 10:26:34.743,NULL,NULL,NIDNOI,2020-12-03 10:26:34.743,sysupdate,2020-12-09 19:50:36.673
3511,PO5520913,2020-12-02 15:14:00.000,NULL,PR63120009,5,1,0,2020-12-02 00:00:00.000,2020-12-17 19:50:25.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,12726,,0,12726,0,0,12726,12726,"5642918,PR63120009",NIDNOI,2020-12-02 16:07:35.647,NULL,NULL,NIDNOI,2020-12-02 16:07:35.647,sysupdate,2020-12-07 19:55:45.017
3509,PO5520911,2020-12-02 10:22:29.000,NULL,,5,1,0,2020-12-02 00:00:00.000,2020-12-02 19:55:44.000,2,C18,ซีอาร์ซี ไทวัสดุ จำกัด,30,NULL,205200,,0,205200,0,0,205200,205200,Stock,PUR,2020-12-02 10:22:29.000,NULL,NULL,sysinsert,2020-12-02 10:22:29.450,sysupdate,2020-12-02 19:55:44.013
3510,PO5520912,2020-12-02 09:12:00.000,NULL,PR63120008,5,1,0,2020-12-02 00:00:00.000,2020-12-03 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,33428,,0,33428,0,0,35767.96,35767.96,"Stock,PR63120008",NIDNOI,2020-12-02 14:04:45.273,NULL,NULL,NIDNOI,2020-12-02 14:04:45.273,sysupdate,2020-12-03 11:11:09.600
3508,PO5520910,2020-12-01 15:04:00.000,NULL,PR63120007,1,1,1,2020-12-01 00:00:00.000,NULL,2,S13,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),60,NULL,435505.52,,0,435505.52,0,0,435505.52,435505.52,"สต๊อก,PR63120007",Palm,2020-12-01 15:16:26.587,NULL,NULL,Palm,2020-12-01 15:16:26.587,sysupdate,2020-12-16 14:26:51.173
3507,PO5520909,2020-12-01 14:54:00.000,NULL,PR63120006,5,1,0,2020-12-01 00:00:00.000,2020-12-12 19:51:10.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,362710,,0,362710,0,0,362710,362710,"5642863,PR63120006",NIDNOI,2020-12-01 15:15:30.007,NULL,NULL,NIDNOI,2020-12-01 15:15:30.007,sysupdate,2020-12-12 19:51:10.130
3506,PO5520908,2020-12-01 14:38:00.000,NULL,PR63120005,5,1,0,2020-12-01 00:00:00.000,2020-12-14 19:53:41.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,44793,,0,44793,0,0,44793,44793,"Stock,PR63120005",NIDNOI,2020-12-01 15:02:14.563,NULL,NULL,NIDNOI,2020-12-01 15:02:14.563,sysupdate,2020-12-04 19:49:36.697
3505,PO5520907,2020-12-01 14:36:00.000,NULL,PR63120004,5,1,0,2020-12-01 00:00:00.000,2020-12-16 19:59:59.000,2,J11,จรัสรุ่งโรจน์ จำกัด,30,NULL,372088,,0,372088,0,0,372088,372088,"Stock,PR63120004",NIDNOI,2020-12-01 15:02:06.257,NULL,NULL,NIDNOI,2020-12-01 15:02:06.257,sysupdate,2020-12-07 19:55:45.003
3504,PO5520906,2020-12-01 11:05:00.000,NULL,PR63120003,5,1,0,2020-12-01 00:00:00.000,2020-12-10 19:55:33.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,11400,,0,11400,0,0,11400,11400,"Stock,PR63120003",NIDNOI,2020-12-01 15:01:58.290,NULL,NULL,NIDNOI,2020-12-01 15:01:58.290,sysupdate,2020-12-03 16:42:40.987
3503,PO5520905,2020-12-01 09:55:00.000,NULL,PR63120002,5,1,0,2020-12-01 00:00:00.000,2020-12-10 19:55:33.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,3353,,0,3353,0,0,3353,3353,"5642838,PR63120002",NIDNOI,2020-12-01 11:08:54.690,NULL,NULL,NIDNOI,2020-12-01 11:08:54.690,sysupdate,2020-12-02 19:55:43.990
3502,PO5520904,2020-12-01 09:33:00.000,NULL,PR63120001,5,1,0,2020-12-01 00:00:00.000,2020-12-24 19:45:41.000,2,S13,สามชัย สตีล อินดัสทรี จำกัด (มหาชน),90,NULL,5488776.35,,0,5488776.35,0,0,5488776.35,5488776.35,"สต๊อก,PR63120001",Palm,2020-12-01 10:56:32.823,NULL,NULL,Palm,2020-12-01 10:56:32.823,sysupdate,2020-12-24 19:45:41.200
3499,PO5520901,2020-11-30 14:53:00.000,NULL,PR63110117,5,1,0,2020-11-30 00:00:00.000,2020-12-07 19:55:45.000,2,K31,กรินทร์ สตีล จำกัด,45,NULL,296688,,0,296688,0,0,296688,296688,"Stock,PR63110117",NIDNOI,2020-11-30 15:17:54.830,NULL,NULL,NIDNOI,2020-11-30 15:17:54.830,sysupdate,2020-12-07 19:55:44.980
3500,PO5520902,2020-11-30 14:25:00.000,NULL,PR63110116,5,1,0,2020-11-30 00:00:00.000,2020-12-04 19:49:37.000,2,B05,บางกอกสตีลไวร์ จำกัด,60,NULL,310479.76,,0,310479.76,0,0,310479.76,310479.76,"Stock,PR63110116",NIDNOI,2020-11-30 15:20:21.367,NULL,NULL,NIDNOI,2020-11-30 15:20:21.367,sysupdate,2020-12-04 19:49:36.683
3501,PO5520903,2020-11-30 13:56:00.000,NULL,PR63110115,5,1,0,2020-11-30 00:00:00.000,2020-12-02 19:55:44.000,2,B14,บอร์นไพพ์,15,NULL,282170,4%,11286.8,270883.2,0,0,270883.2,270883.2,"Stock,PR63110115",NIDNOI,2020-11-30 15:20:47.917,NULL,NULL,NIDNOI,2020-11-30 15:20:47.917,sysupdate,2020-12-02 19:55:43.980
3496,PO5520898,2020-11-28 09:40:34.000,NULL,,99,1,0,2020-11-28 00:00:00.000,NULL,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,0,,0,0,0,0,0,0,สต๊อก,PUR,2020-11-28 09:40:34.000,NULL,NULL,sysinsert,2020-11-28 09:40:34.923,sysupdate,2020-11-28 11:56:02.580
3498,PO5520900,2020-11-28 09:37:00.000,NULL,PR63110114,5,1,0,2020-11-28 00:00:00.000,2020-12-10 19:55:33.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,1722,,0,1722,0,0,1722,1722,"สต๊อก,PR63110114",Palm,2020-11-28 10:07:51.600,NULL,NULL,Palm,2020-11-28 10:07:51.600,sysupdate,2020-12-02 19:55:43.953
3497,PO5520899,2020-11-28 09:25:00.000,NULL,PR63110113,5,1,0,2020-11-28 00:00:00.000,2020-12-04 19:49:37.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,180443.16,,0,180443.16,0,0,180443.16,180443.16,"5642736,PR63110113",NIDNOI,2020-11-28 09:53:27.947,NULL,NULL,NIDNOI,2020-11-28 09:53:27.947,sysupdate,2020-11-28 19:59:10.827
3495,PO5520897,2020-11-27 16:35:00.000,NULL,PR63110112,5,1,0,2020-11-27 00:00:00.000,2020-12-14 19:53:41.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,33555.2,,0,33555.2,0,0,33555.2,33555.2,"5642720 ,PR63110112",Palm,2020-11-27 16:46:56.220,NULL,NULL,Palm,2020-11-27 16:46:56.220,sysupdate,2020-12-03 19:59:30.210
3465,PO5520867,2020-11-27 16:16:00.000,NULL,PR63110065,5,1,0,2020-11-27 00:00:00.000,2020-12-17 19:50:25.000,2,G-001,สยามโกลบอลเฮ้าส์ จำกัด,30,NULL,223096.5,,0,223096.5,0,0,223096.5,223096.5,Stock,admin,2020-11-18 15:21:12.110,NULL,NULL,admin,2020-11-18 15:21:12.110,sysupdate,2020-12-17 19:50:25.160
3494,PO5520896,2020-11-27 12:08:00.000,NULL,PR63110111,5,1,0,2020-11-27 00:00:00.000,2020-12-03 19:59:30.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,72700,,0,72700,0,0,72700,72700,"5642704,PR63110111",NIDNOI,2020-11-27 12:15:54.137,NULL,NULL,NIDNOI,2020-11-27 12:15:54.137,sysupdate,2020-11-30 19:48:37.860
3493,PO5520895,2020-11-27 10:39:00.000,NULL,PR63110110,5,1,0,2020-11-27 00:00:00.000,2020-12-08 19:45:43.000,2,V07,ไวร์เมช ราชสีมา จำกัด,30,NULL,339100,,0,339100,0,0,339100,339100,"Stock,PR63110110",NIDNOI,2020-11-27 12:15:44.357,NULL,NULL,NIDNOI,2020-11-27 12:15:44.357,sysupdate,2020-12-08 19:45:43.070
3489,PO5520891,2020-11-26 16:51:00.000,NULL,PR63110106,5,1,0,2020-11-26 00:00:00.000,2020-12-04 19:49:36.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,19632,,0,19632,0,0,19632,19632,"5642634,PR63110106",NIDNOI,2020-11-26 08:32:20.927,NULL,NULL,NIDNOI,2020-11-26 08:32:20.927,sysupdate,2020-11-27 19:55:21.807
3492,PO5520894,2020-11-26 15:28:00.000,NULL,PR63110109,5,1,0,2020-11-26 00:00:00.000,2020-12-19 19:54:38.000,2,P21,เพอร์เฟค สตีล จำกัด,60,NULL,18318.4,,0,18318.4,0,0,18318.4,18318.4,"Stock,PR63110109",NIDNOI,2020-11-26 15:50:58.187,NULL,NULL,NIDNOI,2020-11-26 15:50:58.187,sysupdate,2020-12-03 19:59:30.203
3491,PO5520893,2020-11-26 15:25:00.000,NULL,PR63110108,5,1,0,2020-11-26 00:00:00.000,2020-12-03 00:00:00.000,2,S10,เอส.ซี.สตีล โปรดักส์ จำกัด,60,NULL,339846.56,,0,339846.56,0,0,339846.56,339846.56,"Stock,PR63110108",NIDNOI,2020-11-26 15:50:51.103,NULL,NULL,NIDNOI,2020-11-26 15:50:51.103,sysupdate,2020-12-22 14:47:22.213
3490,PO5520892,2020-11-26 08:47:00.000,NULL,PR63110107,5,1,0,2020-11-26 00:00:00.000,2020-12-19 19:54:38.000,2,F-10,ฟอร์ เอ็ม วู้ด  จำกัด,60,NULL,72000,,0,72000,0,0,72000,72000,"Stock,PR63110107",NIDNOI,2020-11-26 10:26:12.997,NULL,NULL,NIDNOI,2020-11-26 10:26:12.997,sysupdate,2020-12-03 19:59:30.167
3488,PO5520890,2020-11-25 16:25:00.000,NULL,PR63110105,5,1,0,2020-11-25 00:00:00.000,2020-12-04 19:49:36.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,12579.4392523364,,0,12579.4392523364,0,0,13460,13460,"สต๊อก,PR63110105",Palm,2020-11-25 16:37:52.957,NULL,NULL,Palm,2020-11-25 16:37:52.957,sysupdate,2020-11-26 19:51:16.357
3483,PO5520885,2020-11-25 15:30:00.000,NULL,PR63110100,5,1,0,2020-11-25 00:00:00.000,2020-11-26 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,66551.86,,0,66551.86,0,0,66551.86,66551.86,"Stock,PR63110100",NIDNOI,2020-11-25 08:32:33.253,NULL,NULL,NIDNOI,2020-11-25 08:32:33.253,sysupdate,2020-11-26 09:32:28.247
3484,PO5520886,2020-11-25 15:13:00.000,NULL,PR63110099,5,1,0,2020-11-25 00:00:00.000,2020-11-25 19:47:15.000,2,K14,เค.ที.เอ็ม  สตีล จำกัด,30,NULL,36300,,0,36300,0,0,36300,36300,"5642581,PR63110099",NIDNOI,2020-11-25 08:33:50.787,NULL,NULL,NIDNOI,2020-11-25 08:33:50.787,sysupdate,2020-11-25 19:47:15.647
3487,PO5520889,2020-11-25 14:38:00.000,NULL,PR63110104,5,1,0,2020-11-25 00:00:00.000,2020-12-01 19:52:12.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,6527,,0,6527,0,0,6527,6527,"Stock,PR63110104",NIDNOI,2020-11-25 14:51:37.643,NULL,NULL,NIDNOI,2020-11-25 14:51:37.643,sysupdate,2020-11-26 19:51:16.350
3486,PO5520888,2020-11-25 14:18:00.000,NULL,PR63110103,5,1,0,2020-11-25 00:00:00.000,2020-12-04 19:49:36.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,8280,,0,8280,0,0,8280,8280,"5642613,PR63110103",NIDNOI,2020-11-25 14:51:28.067,NULL,NULL,NIDNOI,2020-11-25 14:51:28.067,sysupdate,2020-11-26 19:51:16.340
